route_id,agency_id,route_short_name,route_long_name,route_desc,route_type,route_url,route_color,route_text_color
698,NMBS/SNCB,L,Liège-Guillemins -- Rochefort-Jemelle,,100,,,
699,NMBS/SNCB,L,Malines -- Zeebrugge-Dorp,,100,,,
7,NMBS/SNCB,L,Anvers-Central -- Puurs,,100,,,
70,NMBS/SNCB,BUS,Hasselt -- Louvain,,700,,,
700,NMBS/SNCB,L,Malines -- Zeebrugge-Strand,,100,,,
701,NMBS/SNCB,L,Rivage -- Rochefort-Jemelle,,100,,,
702,NMBS/SNCB,L,Herstal -- Rochefort-Jemelle,,100,,,
703,NMBS/SNCB,L,Herstal -- Marloie,,100,,,
704,NMBS/SNCB,L,Zeebrugge-Strand -- Termonde,,100,,,
705,NMBS/SNCB,L,Zeebrugge-Dorp -- Termonde,,100,,,
706,NMBS/SNCB,IC,Louvain -- Charleroi-Central,,103,,,
707,NMBS/SNCB,IC,Louvain -- Fleurus,,103,,,
708,NMBS/SNCB,IC,Ottignies -- Louvain,,103,,,
709,NMBS/SNCB,IC,Ottignies -- Charleroi-Central,,103,,,
71,NMBS/SNCB,BUS,Herentals -- Turnhout,,700,,,
710,NMBS/SNCB,IC,Louvain -- Tilly,,103,,,
711,NMBS/SNCB,IC,Wavre -- Charleroi-Central,,103,,,
712,NMBS/SNCB,L,Bruges -- Termonde,,100,,,
713,NMBS/SNCB,L,Bruges -- Aalter,,100,,,
714,NMBS/SNCB,IC,Ottignies -- Fleurus,,103,,,
715,NMBS/SNCB,IC,Ottignies -- Tilly,,103,,,
716,NMBS/SNCB,L,Namur -- Ciney,,100,,,
717,NMBS/SNCB,L,Namur -- Sart-Bernard,,100,,,
718,NMBS/SNCB,L,Luxembourg (LU) -- Arlon,,100,,,
719,NMBS/SNCB,L,Libramont -- Arlon,,100,,,
72,NMBS/SNCB,BUS,Hasselt -- Mol,,700,,,
720,NMBS/SNCB,L,Libramont -- Athus,,100,,,
721,NMBS/SNCB,L,Bertrix -- Arlon,,100,,,
722,NMBS/SNCB,L,Namur -- Libramont,,100,,,
723,NMBS/SNCB,L,Gendron-Celles -- Libramont,,100,,,
724,NMBS/SNCB,L,Namur -- Beauraing,,100,,,
725,NMBS/SNCB,L,Namur -- Bertrix,,100,,,
726,NMBS/SNCB,L,Gendron-Celles -- Bertrix,,100,,,
727,NMBS/SNCB,L,Rochefort-Jemelle -- Libramont,,100,,,
728,NMBS/SNCB,L,Rochefort-Jemelle -- Ciney,,100,,,
729,NMBS/SNCB,L,Ottignies -- Namur,,100,,,
73,NMBS/SNCB,BUS,Lierre -- Turnhout,,700,,,
730,NMBS/SNCB,L,Gembloux -- Namur,,100,,,
731,NMBS/SNCB,L,Ottignies -- Gembloux,,100,,,
732,NMBS/SNCB,L,Ottignies -- Rhisnes,,100,,,
733,NMBS/SNCB,S8,Schaerbeek -- Louvain-la-Neuve,,100,,,
734,NMBS/SNCB,S20,Ottignies -- Wavre,,100,,,
735,NMBS/SNCB,S53,Gand-Saint-Pierre -- Lokeren,,100,,,
736,NMBS/SNCB,S8,Louvain-la-Neuve -- Denderleeuw,,100,,,
737,NMBS/SNCB,S8,Bruxelles-Luxembourg -- Audenarde,,100,,,
738,NMBS/SNCB,S8,Ottignies -- Zottegem,,100,,,
739,NMBS/SNCB,S8,Bruxelles-Luxembourg -- Zottegem,,100,,,
74,NMBS/SNCB,BUS,Lierre -- Heist-op-den-Berg,,700,,,
740,NMBS/SNCB,S8,Ottignies -- Bruxelles-Midi,,100,,,
741,NMBS/SNCB,S8,Bruxelles-Midi -- Zottegem,,100,,,
742,NMBS/SNCB,S53,Renaix -- Lokeren,,100,,,
743,NMBS/SNCB,S53,Gand-Dampoort -- Lokeren,,100,,,
744,NMBS/SNCB,S8,Bruxelles-Nord -- Zottegem,,100,,,
745,NMBS/SNCB,S8,Bruxelles-Nord -- Bruxelles-Midi,,100,,,
746,NMBS/SNCB,S8,Ottignies -- Denderleeuw,,100,,,
747,NMBS/SNCB,S8,Schaerbeek -- Zottegem,,100,,,
748,NMBS/SNCB,S53,Audenarde -- Lokeren,,100,,,
749,NMBS/SNCB,S53,Gand-Saint-Pierre -- Renaix,,100,,,
75,NMBS/SNCB,BUS,Anvers-Berchem -- Boom,,700,,,
750,NMBS/SNCB,S35,Anvers-Central -- Noorderkempen (Brecht),,100,,,
751,NMBS/SNCB,L,Spa-Géronstère -- Welkenraedt,,100,,,
752,NMBS/SNCB,L,Verviers-Central -- Spa-Géronstère,,100,,,
753,NMBS/SNCB,BUS,Luxembourg (LU) -- Pétange (LU),,700,,,
754,NMBS/SNCB,P,Schaerbeek -- Ostende,,103,,,
755,NMBS/SNCB,P,Schaerbeek -- Poperinge,,103,,,
756,NMBS/SNCB,P,Schaerbeek -- Ypres,,103,,,
757,NMBS/SNCB,P,Schaerbeek -- Courtrai,,103,,,
758,NMBS/SNCB,P,Gand-Saint-Pierre -- Alost,,103,,,
759,NMBS/SNCB,P,Schaerbeek -- Gand-Saint-Pierre,,103,,,
76,NMBS/SNCB,BUS,Neerpelt -- Hamont,,700,,,
760,NMBS/SNCB,P,Schaerbeek -- Saint-Nicolas,,103,,,
761,NMBS/SNCB,IC,Anvers-Central -- Poperinge,,103,,,
762,NMBS/SNCB,IC,Saint-Nicolas -- Poperinge,,103,,,
763,NMBS/SNCB,IC,Anvers-Central -- Menin,,103,,,
764,NMBS/SNCB,IC,Anvers-Central -- Courtrai,,103,,,
765,NMBS/SNCB,IC,Saint-Nicolas -- Courtrai,,103,,,
766,NMBS/SNCB,P,Bruges -- Gand-Saint-Pierre,,103,,,
767,NMBS/SNCB,P,Bruges -- Blankenberge,,103,,,
768,NMBS/SNCB,P,Bruges -- Zeebrugge-Dorp,,103,,,
769,NMBS/SNCB,P,Bruges -- Knokke,,103,,,
77,NMBS/SNCB,BUS,Diest -- Aarschot,,700,,,
770,NMBS/SNCB,S4,Bruxelles-Midi -- Alost,,100,,,
771,NMBS/SNCB,P,Courtrai -- Poperinge,,103,,,
772,NMBS/SNCB,S51,Gand-Saint-Pierre -- Eeklo,,100,,,
773,NMBS/SNCB,P,Louvain -- Saint-Nicolas,,103,,,
774,NMBS/SNCB,P,Malines -- Saint-Nicolas,,103,,,
775,NMBS/SNCB,P,Gand-Saint-Pierre -- Termonde,,103,,,
776,NMBS/SNCB,P,Malines -- Termonde,,103,,,
777,NMBS/SNCB,P,Louvain -- Termonde,,103,,,
778,NMBS/SNCB,BUS,Melsele -- Zwijndrecht,,700,,,
779,NMBS/SNCB,BUS,Saint-Nicolas -- Zwijndrecht,,700,,,
78,NMBS/SNCB,BUS,Louvain -- Aarschot,,700,,,
780,NMBS/SNCB,BUS,Zwijndrecht-Dorp -- Saint-Nicolas,,700,,,
781,NMBS/SNCB,P,Bruxelles-Midi -- Mol,,103,,,
782,NMBS/SNCB,P,Bruxelles-Midi -- Neerpelt,,103,,,
783,NMBS/SNCB,IC,Anvers-Central -- Gand-Dampoort,,103,,,
784,NMBS/SNCB,P,Noorderkempen (Brecht) -- Anvers-Berchem,,103,,,
785,NMBS/SNCB,P,Brussels Airport-Zaventem -- Noorderkempen (Brecht),,103,,,
786,NMBS/SNCB,P,Anvers-Central -- Essen,,103,,,
787,NMBS/SNCB,S33,Anvers-Berchem -- Herentals,,100,,,
788,NMBS/SNCB,S33,Lierre -- Herentals,,100,,,
789,NMBS/SNCB,P,Lierre -- Herentals,,103,,,
79,NMBS/SNCB,BUS,Landen -- Ans,,700,,,
790,NMBS/SNCB,P,Anvers-Central -- Aarschot,,103,,,
791,NMBS/SNCB,P,Anvers-Central -- Louvain,,103,,,
792,NMBS/SNCB,P,Anvers-Berchem -- Aarschot,,103,,,
793,NMBS/SNCB,P,Bruxelles-Midi -- Tongres,,103,,,
794,NMBS/SNCB,P,Hasselt -- Louvain,,103,,,
795,NMBS/SNCB,S44,Landen -- Ans,,100,,,
796,NMBS/SNCB,P,Malines -- Louvain,,103,,,
797,NMBS/SNCB,P,Bruxelles-Midi -- Liège-Guillemins,,103,,,
798,NMBS/SNCB,IC,Anvers-Berchem -- Courtrai,,103,,,
799,NMBS/SNCB,IC,Gand-Saint-Pierre -- Menin,,103,,,
8,NMBS/SNCB,L,Audenarde -- Renaix,,100,,,
80,NMBS/SNCB,BUS,Roosendaal (NL) -- Anvers-Central,,700,,,
800,NMBS/SNCB,P,Liège-Guillemins -- Statte,,103,,,
801,NMBS/SNCB,P,Liège-Guillemins -- Gouvy,,103,,,
802,NMBS/SNCB,P,Huy -- Namur,,103,,,
803,NMBS/SNCB,P,Liège-Guillemins -- Bomal,,103,,,
804,NMBS/SNCB,P,Verviers-Central -- Spa-Géronstère,,103,,,
805,NMBS/SNCB,BUS,Ettelbruck (LU) -- Troisvierges (LU),,700,,,
806,NMBS/SNCB,P,Tournai -- Mouscron,,103,,,
807,NMBS/SNCB,P,Schaerbeek -- Mouscron,,103,,,
808,NMBS/SNCB,S51,Renaix -- Eeklo,,100,,,
809,NMBS/SNCB,P,Mons -- Tournai,,103,,,
81,NMBS/SNCB,BUS,Roosendaal (NL) -- Kapellen,,700,,,
810,NMBS/SNCB,P,Saint-Ghislain -- Tournai,,103,,,
811,NMBS/SNCB,S51,Audenarde -- Eeklo,,100,,,
812,NMBS/SNCB,S51,Gand-Saint-Pierre -- Renaix,,100,,,
813,NMBS/SNCB,S6,Schaerbeek -- Grammont,,100,,,
814,NMBS/SNCB,P,Mons -- Ath,,103,,,
815,NMBS/SNCB,P,Jurbise -- Ath,,103,,,
816,NMBS/SNCB,P,Ath -- Grammont,,103,,,
817,NMBS/SNCB,P,Bruxelles-Midi -- Rochefort-Jemelle,,103,,,
818,NMBS/SNCB,P,Namur -- Rochefort-Jemelle,,103,,,
819,NMBS/SNCB,P,Luxembourg (LU) -- Namur,,103,,,
82,NMBS/SNCB,BUS,Essen -- Kapellen,,700,,,
820,NMBS/SNCB,P,Namur -- Arlon,,103,,,
821,NMBS/SNCB,S51,Gand-Saint-Pierre -- Audenarde,,100,,,
822,NMBS/SNCB,P,Luxembourg (LU) -- Arlon,,103,,,
823,NMBS/SNCB,P,Luxembourg (LU) -- Bruxelles-Midi,,103,,,
824,NMBS/SNCB,P,Ottignies -- Gembloux,,103,,,
825,NMBS/SNCB,P,Gembloux -- Namur,,103,,,
826,NMBS/SNCB,P,Ottignies -- Namur,,103,,,
827,NMBS/SNCB,S81,Schaerbeek -- Louvain-la-Neuve,,100,,,
828,NMBS/SNCB,S81,Schaerbeek -- Ottignies,,100,,,
829,NMBS/SNCB,P,Arlon -- Virton,,103,,,
83,NMBS/SNCB,BUS,Hasselt -- Diest,,700,,,
830,NMBS/SNCB,P,Virton -- Athus,,103,,,
831,NMBS/SNCB,P,Bertrix -- Arlon,,103,,,
832,NMBS/SNCB,P,Bertrix -- Athus,,103,,,
833,NMBS/SNCB,P,Namur -- Ciney,,103,,,
834,NMBS/SNCB,P,Rochefort-Jemelle -- Libramont,,103,,,
835,NMBS/SNCB,P,Liège-Saint-Lambert -- Rochefort-Jemelle,,103,,,
836,NMBS/SNCB,P,Liège-Guillemins -- Rochefort-Jemelle,,103,,,
837,NMBS/SNCB,P,Liège-Guillemins -- Marloie,,103,,,
838,NMBS/SNCB,P,Ciney -- Libramont,,103,,,
839,NMBS/SNCB,P,Dinant -- Bertrix,,103,,,
84,NMBS/SNCB,BUS,Breda (NL) -- Noorderkempen (Brecht),,700,,,
840,NMBS/SNCB,P,Namur -- Bertrix,,103,,,
841,NMBS/SNCB,P,Libramont -- Arlon,,103,,,
842,NMBS/SNCB,P,Libramont -- Gedinne,,103,,,
843,NMBS/SNCB,P,Libramont -- Virton,,103,,,
844,NMBS/SNCB,P,Gembloux -- Tamines,,103,,,
845,NMBS/SNCB,P,Gembloux -- Jemeppe-sur-Sambre,,103,,,
846,NMBS/SNCB,P,Schaerbeek -- Jemeppe-sur-Sambre,,103,,,
847,NMBS/SNCB,P,Binche -- Braine-le-Comte,,103,,,
848,NMBS/SNCB,P,Charleroi-Central -- Couvin,,103,,,
849,NMBS/SNCB,P,Charleroi-Central -- Walcourt,,103,,,
85,NMBS/SNCB,BUS,Landen -- Waremme,,700,,,
850,NMBS/SNCB,P,Mons -- La Louvière-Sud,,103,,,
851,NMBS/SNCB,P,Manage -- Braine-le-Comte,,103,,,
852,NMBS/SNCB,P,Luttre -- Charleroi-Central,,103,,,
853,NMBS/SNCB,P,Schaerbeek -- Quiévrain,,103,,,
854,NMBS/SNCB,P,Braine-le-Comte -- Quiévrain,,103,,,
855,NMBS/SNCB,P,Schaerbeek -- Mons,,103,,,
856,NMBS/SNCB,P,Braine-le-Comte -- Saint-Ghislain,,103,,,
857,NMBS/SNCB,P,Schaerbeek -- Saint-Ghislain,,103,,,
858,NMBS/SNCB,P,Schaerbeek -- Quévy,,103,,,
859,NMBS/SNCB,S51,Audenarde -- Renaix,,100,,,
86,NMBS/SNCB,BUS,Heist-op-den-Berg -- Aarschot,,700,,,
860,NMBS/SNCB,P,Mons -- Quiévrain,,103,,,
861,NMBS/SNCB,P,Saint-Ghislain -- Quiévrain,,103,,,
862,NMBS/SNCB,P,Mons -- Quévy,,103,,,
863,NMBS/SNCB,P,Mons -- Saint-Ghislain,,103,,,
864,NMBS/SNCB,BUS,Aachen Hbf (DE) -- Heerlen,,700,,,
865,NMBS/SNCB,BUS,Herzogenrath -- Heerlen,,700,,,
866,NMBS/SNCB,P,Ostende -- Courtrai,,103,,,
867,NMBS/SNCB,P,Knokke -- Courtrai,,103,,,
868,NMBS/SNCB,P,Bruges -- Courtrai,,103,,,
869,NMBS/SNCB,P,Grammont -- Denderleeuw,,103,,,
87,NMBS/SNCB,BUS,Hal -- Ath,,700,,,
870,NMBS/SNCB,P,Zottegem -- Courtrai,,103,,,
871,NMBS/SNCB,P,Gand-Saint-Pierre -- Grammont,,103,,,
872,NMBS/SNCB,P,Alost -- Burst,,103,,,
873,NMBS/SNCB,P,Courtrai -- Roulers,,103,,,
874,NMBS/SNCB,P,Gand-Saint-Pierre -- Courtrai,,103,,,
875,NMBS/SNCB,P,Gand-Saint-Pierre -- La Panne,,103,,,
876,NMBS/SNCB,P,Louvain -- La Panne,,103,,,
877,NMBS/SNCB,P,Louvain -- Lichtervelde,,103,,,
878,NMBS/SNCB,P,Louvain -- Dixmude,,103,,,
879,NMBS/SNCB,P,Mol -- Hamont,,103,,,
88,NMBS/SNCB,BUS,Hal -- Mons,,700,,,
880,NMBS/SNCB,P,Hamont -- Sint-Joris-Weert,,103,,,
881,NMBS/SNCB,P,Herentals -- Sint-Joris-Weert,,103,,,
882,NMBS/SNCB,P,Mol -- Sint-Joris-Weert,,103,,,
883,NMBS/SNCB,P,Essen -- Louvain,,103,,,
884,NMBS/SNCB,P,Tongres -- Gand-Saint-Pierre,,103,,,
885,NMBS/SNCB,P,Hasselt -- Gand-Saint-Pierre,,103,,,
886,NMBS/SNCB,P,Tongres -- Louvain,,103,,,
887,NMBS/SNCB,P,Liège-Guillemins -- Namur,,103,,,
888,NMBS/SNCB,P,Louvain-la-Neuve -- Mouscron,,103,,,
889,NMBS/SNCB,P,Ottignies -- Mouscron,,103,,,
89,NMBS/SNCB,BUS,Bruxelles-Midi -- Nivelles,,700,,,
890,NMBS/SNCB,L,Gand-Saint-Pierre -- Courtrai,,100,,,
891,NMBS/SNCB,P,Saint-Ghislain -- Ath,,103,,,
892,NMBS/SNCB,P,Tournai -- Ath,,103,,,
893,NMBS/SNCB,P,Mons -- Grammont,,103,,,
894,NMBS/SNCB,P,Bruxelles-Midi -- Namur,,103,,,
895,NMBS/SNCB,P,Herstal -- Arlon,,103,,,
896,NMBS/SNCB,P,Rochefort-Jemelle -- Arlon,,103,,,
897,NMBS/SNCB,P,Bruxelles-Midi -- Ciney,,103,,,
898,NMBS/SNCB,P,Marloie -- Libramont,,103,,,
899,NMBS/SNCB,P,Libramont -- Athus,,103,,,
9,NMBS/SNCB,L,Gand-Saint-Pierre -- Eeklo,,100,,,
90,NMBS/SNCB,BUS,Hal -- Braine-le-Comte,,700,,,
900,NMBS/SNCB,P,Louvain-la-Neuve -- Binche,,103,,,
901,NMBS/SNCB,P,Ottignies -- Binche,,103,,,
902,NMBS/SNCB,P,Schaerbeek -- Châtelet,,103,,,
903,NMBS/SNCB,P,Mons -- Manage,,103,,,
904,NMBS/SNCB,S62,Luttre -- Manage,,100,,,
905,NMBS/SNCB,P,Quévy -- Braine-le-Comte,,103,,,
906,NMBS/SNCB,P,Sint-Joris-Weert -- Poperinge,,103,,,
907,NMBS/SNCB,P,Sint-Joris-Weert -- Menin,,103,,,
908,NMBS/SNCB,P,Alost -- Grammont,,103,,,
909,NMBS/SNCB,P,Gand-Saint-Pierre -- Lichtervelde,,103,,,
91,NMBS/SNCB,BUS,Hal -- Enghien,,700,,,
910,NMBS/SNCB,IC,Charleroi-Central -- Tamines,,103,,,
911,NMBS/SNCB,IC,Namur -- Courtrai,,103,,,
912,NMBS/SNCB,IC,Namur -- Tournai,,103,,,
913,NMBS/SNCB,IC,Tamines -- Tournai,,103,,,
914,NMBS/SNCB,EC,Rotterdam CS (NL) -- Bruxelles-Midi,,103,,,
915,NMBS/SNCB,EC,Breda (NL) -- Bruxelles-Midi,,103,,,
916,NMBS/SNCB,EC,Roosendaal (NL) -- Bruxelles-Midi,,103,,,
917,NMBS/SNCB,EC,Rotterdam CS (NL) -- Bruxelles-Nord,,103,,,
918,NMBS/SNCB,IC,Tamines -- La Louvière-Sud,,103,,,
919,NMBS/SNCB,IC,Tamines -- Saint-Ghislain,,103,,,
92,NMBS/SNCB,BUS,Ostende -- Gand-Saint-Pierre,,700,,,
920,NMBS/SNCB,IC,Namur -- Saint-Ghislain,,103,,,
921,NMBS/SNCB,ECD,Amsterdam Sud -- Bruxelles-Midi,,103,,,
922,NMBS/SNCB,ECD,Lelystad Centre -- Anvers-Central,,103,,,
923,NMBS/SNCB,ECD,Amsterdam Sud -- Anvers-Central,,103,,,
924,NMBS/SNCB,ECD,Rotterdam CS (NL) -- Bruxelles-Midi,,103,,,
925,NMBS/SNCB,ECD,Breda (NL) -- Bruxelles-Midi,,103,,,
926,NMBS/SNCB,ECD,Lelystad Centre -- Bruxelles-Midi,,103,,,
927,NMBS/SNCB,L,Marloie -- Libramont,,100,,,
928,NMBS/SNCB,ECD,Amsterdam Cs (NL) -- Bruxelles-Midi,,103,,,
929,NMBS/SNCB,IC,Mouscron -- Courtrai,,103,,,
93,NMBS/SNCB,BUS,Bruxelles-Midi -- Enghien,,700,,,
94,NMBS/SNCB,BUS,Bruxelles-Midi -- Braine-le-Comte,,700,,,
95,NMBS/SNCB,BUS,Enghien -- Grammont,,700,,,
96,NMBS/SNCB,BUS,Tongres -- Liers,,700,,,
97,NMBS/SNCB,BUS,Liège-Guillemins -- Flémalle-Haute,,700,,,
98,NMBS/SNCB,BUS,Gouvy -- Trois-Ponts,,700,,,
99,NMBS/SNCB,BUS,Namur -- Ciney,,700,,,
