service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
001636,0,0,0,0,0,0,0,20250221,20251213
001637,0,0,0,0,0,0,0,20250221,20251213
001638,0,0,0,0,0,0,0,20250221,20251213
001639,0,0,0,0,0,0,0,20250221,20251213
001640,0,0,0,0,0,0,0,20250221,20251213
001641,0,0,0,0,0,0,0,20250221,20251213
001642,0,0,0,0,0,0,0,20250221,20251213
001643,0,0,0,0,0,0,0,20250221,20251213
001644,0,0,0,0,0,0,0,20250221,20251213
001645,0,0,0,0,0,0,0,20250221,20251213
001646,0,0,0,0,0,0,0,20250221,20251213
001647,0,0,0,0,0,0,0,20250221,20251213
001648,0,0,0,0,0,0,0,20250221,20251213
001649,0,0,0,0,0,0,0,20250221,20251213
001650,0,0,0,0,0,0,0,20250221,20251213
001651,0,0,0,0,0,0,0,20250221,20251213
001652,0,0,0,0,0,0,0,20250221,20251213
001653,0,0,0,0,0,0,0,20250221,20251213
001654,0,0,0,0,0,0,0,20250221,20251213
001655,0,0,0,0,0,0,0,20250221,20251213
001656,0,0,0,0,0,0,0,20250221,20251213
001657,0,0,0,0,0,0,0,20250221,20251213
001658,0,0,0,0,0,0,0,20250221,20251213
001659,0,0,0,0,0,0,0,20250221,20251213
001660,0,0,0,0,0,0,0,20250221,20251213
001661,0,0,0,0,0,0,0,20250221,20251213
001662,0,0,0,0,0,0,0,20250221,20251213
001663,0,0,0,0,0,0,0,20250221,20251213
001664,0,0,0,0,0,0,0,20250221,20251213
001665,0,0,0,0,0,0,0,20250221,20251213
001666,0,0,0,0,0,0,0,20250221,20251213
001667,0,0,0,0,0,0,0,20250221,20251213
001668,0,0,0,0,0,0,0,20250221,20251213
001669,0,0,0,0,0,0,0,20250221,20251213
001670,0,0,0,0,0,0,0,20250221,20251213
001671,0,0,0,0,0,0,0,20250221,20251213
001672,0,0,0,0,0,0,0,20250221,20251213
001673,0,0,0,0,0,0,0,20250221,20251213
001674,0,0,0,0,0,0,0,20250221,20251213
001675,0,0,0,0,0,0,0,20250221,20251213
001676,0,0,0,0,0,0,0,20250221,20251213
001677,0,0,0,0,0,0,0,20250221,20251213
001678,0,0,0,0,0,0,0,20250221,20251213
001679,0,0,0,0,0,0,0,20250221,20251213
001680,0,0,0,0,0,0,0,20250221,20251213
001681,0,0,0,0,0,0,0,20250221,20251213
001682,0,0,0,0,0,0,0,20250221,20251213
001683,0,0,0,0,0,0,0,20250221,20251213
001684,0,0,0,0,0,0,0,20250221,20251213
001685,0,0,0,0,0,0,0,20250221,20251213
001686,0,0,0,0,0,0,0,20250221,20251213
001687,0,0,0,0,0,0,0,20250221,20251213
001688,0,0,0,0,0,0,0,20250221,20251213
001689,0,0,0,0,0,0,0,20250221,20251213
001690,0,0,0,0,0,0,0,20250221,20251213
001691,0,0,0,0,0,0,0,20250221,20251213
001692,0,0,0,0,0,0,0,20250221,20251213
001693,0,0,0,0,0,0,0,20250221,20251213
001694,0,0,0,0,0,0,0,20250221,20251213
001695,0,0,0,0,0,0,0,20250221,20251213
001696,0,0,0,0,0,0,0,20250221,20251213
001697,0,0,0,0,0,0,0,20250221,20251213
001698,0,0,0,0,0,0,0,20250221,20251213
001699,0,0,0,0,0,0,0,20250221,20251213
001700,0,0,0,0,0,0,0,20250221,20251213
001701,0,0,0,0,0,0,0,20250221,20251213
001702,0,0,0,0,0,0,0,20250221,20251213
001703,0,0,0,0,0,0,0,20250221,20251213
001704,0,0,0,0,0,0,0,20250221,20251213
001705,0,0,0,0,0,0,0,20250221,20251213
001706,0,0,0,0,0,0,0,20250221,20251213
001707,0,0,0,0,0,0,0,20250221,20251213
001708,0,0,0,0,0,0,0,20250221,20251213
001709,0,0,0,0,0,0,0,20250221,20251213
001710,0,0,0,0,0,0,0,20250221,20251213
001711,0,0,0,0,0,0,0,20250221,20251213
001712,0,0,0,0,0,0,0,20250221,20251213
001713,0,0,0,0,0,0,0,20250221,20251213
001714,0,0,0,0,0,0,0,20250221,20251213
001715,0,0,0,0,0,0,0,20250221,20251213
001716,0,0,0,0,0,0,0,20250221,20251213
001717,0,0,0,0,0,0,0,20250221,20251213
001718,0,0,0,0,0,0,0,20250221,20251213
001719,0,0,0,0,0,0,0,20250221,20251213
001720,0,0,0,0,0,0,0,20250221,20251213
001721,0,0,0,0,0,0,0,20250221,20251213
001722,0,0,0,0,0,0,0,20250221,20251213
001723,0,0,0,0,0,0,0,20250221,20251213
001724,0,0,0,0,0,0,0,20250221,20251213
001725,0,0,0,0,0,0,0,20250221,20251213
001726,0,0,0,0,0,0,0,20250221,20251213
001727,0,0,0,0,0,0,0,20250221,20251213
001728,0,0,0,0,0,0,0,20250221,20251213
001729,0,0,0,0,0,0,0,20250221,20251213
001730,0,0,0,0,0,0,0,20250221,20251213
001731,0,0,0,0,0,0,0,20250221,20251213
001732,0,0,0,0,0,0,0,20250221,20251213
001733,0,0,0,0,0,0,0,20250221,20251213
001734,0,0,0,0,0,0,0,20250221,20251213
001735,0,0,0,0,0,0,0,20250221,20251213
001737,0,0,0,0,0,0,0,20250221,20251213
001738,0,0,0,0,0,0,0,20250221,20251213
001739,0,0,0,0,0,0,0,20250221,20251213
001740,0,0,0,0,0,0,0,20250221,20251213
001741,0,0,0,0,0,0,0,20250221,20251213
001742,0,0,0,0,0,0,0,20250221,20251213
001743,0,0,0,0,0,0,0,20250221,20251213
001744,0,0,0,0,0,0,0,20250221,20251213
001745,0,0,0,0,0,0,0,20250221,20251213
001746,0,0,0,0,0,0,0,20250221,20251213
001747,0,0,0,0,0,0,0,20250221,20251213
001748,0,0,0,0,0,0,0,20250221,20251213
001749,0,0,0,0,0,0,0,20250221,20251213
001750,0,0,0,0,0,0,0,20250221,20251213
001751,0,0,0,0,0,0,0,20250221,20251213
001752,0,0,0,0,0,0,0,20250221,20251213
001753,0,0,0,0,0,0,0,20250221,20251213
001754,0,0,0,0,0,0,0,20250221,20251213
001755,0,0,0,0,0,0,0,20250221,20251213
001756,0,0,0,0,0,0,0,20250221,20251213
001757,0,0,0,0,0,0,0,20250221,20251213
001758,0,0,0,0,0,0,0,20250221,20251213
001759,0,0,0,0,0,0,0,20250221,20251213
001760,0,0,0,0,0,0,0,20250221,20251213
001761,0,0,0,0,0,0,0,20250221,20251213
001762,0,0,0,0,0,0,0,20250221,20251213
001763,0,0,0,0,0,0,0,20250221,20251213
001764,0,0,0,0,0,0,0,20250221,20251213
001765,0,0,0,0,0,0,0,20250221,20251213
001766,0,0,0,0,0,0,0,20250221,20251213
001767,0,0,0,0,0,0,0,20250221,20251213
001768,0,0,0,0,0,0,0,20250221,20251213
001769,0,0,0,0,0,0,0,20250221,20251213
001770,0,0,0,0,0,0,0,20250221,20251213
001771,0,0,0,0,0,0,0,20250221,20251213
001772,0,0,0,0,0,0,0,20250221,20251213
001773,0,0,0,0,0,0,0,20250221,20251213
001774,0,0,0,0,0,0,0,20250221,20251213
001775,0,0,0,0,0,0,0,20250221,20251213
001776,0,0,0,0,0,0,0,20250221,20251213
001777,0,0,0,0,0,0,0,20250221,20251213
001778,0,0,0,0,0,0,0,20250221,20251213
001779,0,0,0,0,0,0,0,20250221,20251213
001780,0,0,0,0,0,0,0,20250221,20251213
001781,0,0,0,0,0,0,0,20250221,20251213
001782,0,0,0,0,0,0,0,20250221,20251213
001783,0,0,0,0,0,0,0,20250221,20251213
001784,0,0,0,0,0,0,0,20250221,20251213
001785,0,0,0,0,0,0,0,20250221,20251213
001786,0,0,0,0,0,0,0,20250221,20251213
001787,0,0,0,0,0,0,0,20250221,20251213
001788,0,0,0,0,0,0,0,20250221,20251213
001789,0,0,0,0,0,0,0,20250221,20251213
001790,0,0,0,0,0,0,0,20250221,20251213
001791,0,0,0,0,0,0,0,20250221,20251213
001792,0,0,0,0,0,0,0,20250221,20251213
001793,0,0,0,0,0,0,0,20250221,20251213
001794,0,0,0,0,0,0,0,20250221,20251213
001795,0,0,0,0,0,0,0,20250221,20251213
001796,0,0,0,0,0,0,0,20250221,20251213
001797,0,0,0,0,0,0,0,20250221,20251213
001798,0,0,0,0,0,0,0,20250221,20251213
001799,0,0,0,0,0,0,0,20250221,20251213
001800,0,0,0,0,0,0,0,20250221,20251213
001801,0,0,0,0,0,0,0,20250221,20251213
001802,0,0,0,0,0,0,0,20250221,20251213
001803,0,0,0,0,0,0,0,20250221,20251213
001804,0,0,0,0,0,0,0,20250221,20251213
001805,0,0,0,0,0,0,0,20250221,20251213
001806,0,0,0,0,0,0,0,20250221,20251213
001807,0,0,0,0,0,0,0,20250221,20251213
001808,0,0,0,0,0,0,0,20250221,20251213
001809,0,0,0,0,0,0,0,20250221,20251213
001810,0,0,0,0,0,0,0,20250221,20251213
001811,0,0,0,0,0,0,0,20250221,20251213
001812,0,0,0,0,0,0,0,20250221,20251213
001813,0,0,0,0,0,0,0,20250221,20251213
001814,0,0,0,0,0,0,0,20250221,20251213
001815,0,0,0,0,0,0,0,20250221,20251213
001816,0,0,0,0,0,0,0,20250221,20251213
001817,0,0,0,0,0,0,0,20250221,20251213
001818,0,0,0,0,0,0,0,20250221,20251213
001819,0,0,0,0,0,0,0,20250221,20251213
001820,0,0,0,0,0,0,0,20250221,20251213
001821,0,0,0,0,0,0,0,20250221,20251213
001822,0,0,0,0,0,0,0,20250221,20251213
001823,0,0,0,0,0,0,0,20250221,20251213
001824,0,0,0,0,0,0,0,20250221,20251213
001825,0,0,0,0,0,0,0,20250221,20251213
001826,0,0,0,0,0,0,0,20250221,20251213
001827,0,0,0,0,0,0,0,20250221,20251213
001828,0,0,0,0,0,0,0,20250221,20251213
001829,0,0,0,0,0,0,0,20250221,20251213
001830,0,0,0,0,0,0,0,20250221,20251213
001831,0,0,0,0,0,0,0,20250221,20251213
001832,0,0,0,0,0,0,0,20250221,20251213
001833,0,0,0,0,0,0,0,20250221,20251213
001834,0,0,0,0,0,0,0,20250221,20251213
001835,0,0,0,0,0,0,0,20250221,20251213
001836,0,0,0,0,0,0,0,20250221,20251213
001837,0,0,0,0,0,0,0,20250221,20251213
001838,0,0,0,0,0,0,0,20250221,20251213
001839,0,0,0,0,0,0,0,20250221,20251213
001840,0,0,0,0,0,0,0,20250221,20251213
001841,0,0,0,0,0,0,0,20250221,20251213
001842,0,0,0,0,0,0,0,20250221,20251213
001843,0,0,0,0,0,0,0,20250221,20251213
001844,0,0,0,0,0,0,0,20250221,20251213
001845,0,0,0,0,0,0,0,20250221,20251213
001846,0,0,0,0,0,0,0,20250221,20251213
001847,0,0,0,0,0,0,0,20250221,20251213
001848,0,0,0,0,0,0,0,20250221,20251213
001849,0,0,0,0,0,0,0,20250221,20251213
001850,0,0,0,0,0,0,0,20250221,20251213
001851,0,0,0,0,0,0,0,20250221,20251213
001852,0,0,0,0,0,0,0,20250221,20251213
001853,0,0,0,0,0,0,0,20250221,20251213
001854,0,0,0,0,0,0,0,20250221,20251213
001855,0,0,0,0,0,0,0,20250221,20251213
001856,0,0,0,0,0,0,0,20250221,20251213
001857,0,0,0,0,0,0,0,20250221,20251213
001858,0,0,0,0,0,0,0,20250221,20251213
001859,0,0,0,0,0,0,0,20250221,20251213
001860,0,0,0,0,0,0,0,20250221,20251213
001861,0,0,0,0,0,0,0,20250221,20251213
001862,0,0,0,0,0,0,0,20250221,20251213
001863,0,0,0,0,0,0,0,20250221,20251213
001864,0,0,0,0,0,0,0,20250221,20251213
001865,0,0,0,0,0,0,0,20250221,20251213
001866,0,0,0,0,0,0,0,20250221,20251213
001867,0,0,0,0,0,0,0,20250221,20251213
001868,0,0,0,0,0,0,0,20250221,20251213
001869,0,0,0,0,0,0,0,20250221,20251213
001870,0,0,0,0,0,0,0,20250221,20251213
001871,0,0,0,0,0,0,0,20250221,20251213
001872,0,0,0,0,0,0,0,20250221,20251213
001873,0,0,0,0,0,0,0,20250221,20251213
001874,0,0,0,0,0,0,0,20250221,20251213
001875,0,0,0,0,0,0,0,20250221,20251213
001876,0,0,0,0,0,0,0,20250221,20251213
001877,0,0,0,0,0,0,0,20250221,20251213
001878,0,0,0,0,0,0,0,20250221,20251213
001879,0,0,0,0,0,0,0,20250221,20251213
001880,0,0,0,0,0,0,0,20250221,20251213
001881,0,0,0,0,0,0,0,20250221,20251213
001882,0,0,0,0,0,0,0,20250221,20251213
001883,0,0,0,0,0,0,0,20250221,20251213
001884,0,0,0,0,0,0,0,20250221,20251213
001885,0,0,0,0,0,0,0,20250221,20251213
001886,0,0,0,0,0,0,0,20250221,20251213
001887,0,0,0,0,0,0,0,20250221,20251213
001888,0,0,0,0,0,0,0,20250221,20251213
001889,0,0,0,0,0,0,0,20250221,20251213
001890,0,0,0,0,0,0,0,20250221,20251213
001891,0,0,0,0,0,0,0,20250221,20251213
001892,0,0,0,0,0,0,0,20250221,20251213
001893,0,0,0,0,0,0,0,20250221,20251213
001894,0,0,0,0,0,0,0,20250221,20251213
001895,0,0,0,0,0,0,0,20250221,20251213
001896,0,0,0,0,0,0,0,20250221,20251213
001897,0,0,0,0,0,0,0,20250221,20251213
001898,0,0,0,0,0,0,0,20250221,20251213
001899,0,0,0,0,0,0,0,20250221,20251213
001900,0,0,0,0,0,0,0,20250221,20251213
001901,0,0,0,0,0,0,0,20250221,20251213
001902,0,0,0,0,0,0,0,20250221,20251213
001903,0,0,0,0,0,0,0,20250221,20251213
001904,0,0,0,0,0,0,0,20250221,20251213
001905,0,0,0,0,0,0,0,20250221,20251213
001906,0,0,0,0,0,0,0,20250221,20251213
001907,0,0,0,0,0,0,0,20250221,20251213
001908,0,0,0,0,0,0,0,20250221,20251213
001909,0,0,0,0,0,0,0,20250221,20251213
001910,0,0,0,0,0,0,0,20250221,20251213
001911,0,0,0,0,0,0,0,20250221,20251213
001912,0,0,0,0,0,0,0,20250221,20251213
001913,0,0,0,0,0,0,0,20250221,20251213
001914,0,0,0,0,0,0,0,20250221,20251213
001915,0,0,0,0,0,0,0,20250221,20251213
001916,0,0,0,0,0,0,0,20250221,20251213
001917,0,0,0,0,0,0,0,20250221,20251213
001918,0,0,0,0,0,0,0,20250221,20251213
001919,0,0,0,0,0,0,0,20250221,20251213
001920,0,0,0,0,0,0,0,20250221,20251213
001921,0,0,0,0,0,0,0,20250221,20251213
001922,0,0,0,0,0,0,0,20250221,20251213
001923,0,0,0,0,0,0,0,20250221,20251213
001924,0,0,0,0,0,0,0,20250221,20251213
001925,0,0,0,0,0,0,0,20250221,20251213
001926,0,0,0,0,0,0,0,20250221,20251213
001927,0,0,0,0,0,0,0,20250221,20251213
001928,0,0,0,0,0,0,0,20250221,20251213
001929,0,0,0,0,0,0,0,20250221,20251213
001930,0,0,0,0,0,0,0,20250221,20251213
001931,0,0,0,0,0,0,0,20250221,20251213
001932,0,0,0,0,0,0,0,20250221,20251213
001933,0,0,0,0,0,0,0,20250221,20251213
001934,0,0,0,0,0,0,0,20250221,20251213
001935,0,0,0,0,0,0,0,20250221,20251213
001936,0,0,0,0,0,0,0,20250221,20251213
001937,0,0,0,0,0,0,0,20250221,20251213
001938,0,0,0,0,0,0,0,20250221,20251213
001939,0,0,0,0,0,0,0,20250221,20251213
001940,0,0,0,0,0,0,0,20250221,20251213
001941,0,0,0,0,0,0,0,20250221,20251213
001942,0,0,0,0,0,0,0,20250221,20251213
001943,0,0,0,0,0,0,0,20250221,20251213
001944,0,0,0,0,0,0,0,20250221,20251213
001945,0,0,0,0,0,0,0,20250221,20251213
001946,0,0,0,0,0,0,0,20250221,20251213
001947,0,0,0,0,0,0,0,20250221,20251213
001948,0,0,0,0,0,0,0,20250221,20251213
001949,0,0,0,0,0,0,0,20250221,20251213
001950,0,0,0,0,0,0,0,20250221,20251213
001951,0,0,0,0,0,0,0,20250221,20251213
001952,0,0,0,0,0,0,0,20250221,20251213
001953,0,0,0,0,0,0,0,20250221,20251213
001954,0,0,0,0,0,0,0,20250221,20251213
001955,0,0,0,0,0,0,0,20250221,20251213
001956,0,0,0,0,0,0,0,20250221,20251213
001957,0,0,0,0,0,0,0,20250221,20251213
001958,0,0,0,0,0,0,0,20250221,20251213
001959,0,0,0,0,0,0,0,20250221,20251213
001960,0,0,0,0,0,0,0,20250221,20251213
001961,0,0,0,0,0,0,0,20250221,20251213
001962,0,0,0,0,0,0,0,20250221,20251213
001963,0,0,0,0,0,0,0,20250221,20251213
001964,0,0,0,0,0,0,0,20250221,20251213
001965,0,0,0,0,0,0,0,20250221,20251213
001966,0,0,0,0,0,0,0,20250221,20251213
001967,0,0,0,0,0,0,0,20250221,20251213
001968,0,0,0,0,0,0,0,20250221,20251213
001969,0,0,0,0,0,0,0,20250221,20251213
001970,0,0,0,0,0,0,0,20250221,20251213
001971,0,0,0,0,0,0,0,20250221,20251213
001972,0,0,0,0,0,0,0,20250221,20251213
001973,0,0,0,0,0,0,0,20250221,20251213
001974,0,0,0,0,0,0,0,20250221,20251213
001975,0,0,0,0,0,0,0,20250221,20251213
001976,0,0,0,0,0,0,0,20250221,20251213
001977,0,0,0,0,0,0,0,20250221,20251213
001978,0,0,0,0,0,0,0,20250221,20251213
001979,0,0,0,0,0,0,0,20250221,20251213
001980,0,0,0,0,0,0,0,20250221,20251213
001981,0,0,0,0,0,0,0,20250221,20251213
001982,0,0,0,0,0,0,0,20250221,20251213
001983,0,0,0,0,0,0,0,20250221,20251213
001984,0,0,0,0,0,0,0,20250221,20251213
001985,0,0,0,0,0,0,0,20250221,20251213
001986,0,0,0,0,0,0,0,20250221,20251213
001987,0,0,0,0,0,0,0,20250221,20251213
001988,0,0,0,0,0,0,0,20250221,20251213
001989,0,0,0,0,0,0,0,20250221,20251213
001990,0,0,0,0,0,0,0,20250221,20251213
001991,0,0,0,0,0,0,0,20250221,20251213
001992,0,0,0,0,0,0,0,20250221,20251213
001993,0,0,0,0,0,0,0,20250221,20251213
001994,0,0,0,0,0,0,0,20250221,20251213
001995,0,0,0,0,0,0,0,20250221,20251213
001996,0,0,0,0,0,0,0,20250221,20251213
001997,0,0,0,0,0,0,0,20250221,20251213
001998,0,0,0,0,0,0,0,20250221,20251213
001999,0,0,0,0,0,0,0,20250221,20251213
002000,0,0,0,0,0,0,0,20250221,20251213
002001,0,0,0,0,0,0,0,20250221,20251213
002002,0,0,0,0,0,0,0,20250221,20251213
002003,0,0,0,0,0,0,0,20250221,20251213
002004,0,0,0,0,0,0,0,20250221,20251213
002005,0,0,0,0,0,0,0,20250221,20251213
002006,0,0,0,0,0,0,0,20250221,20251213
002007,0,0,0,0,0,0,0,20250221,20251213
002008,0,0,0,0,0,0,0,20250221,20251213
002009,0,0,0,0,0,0,0,20250221,20251213
002010,0,0,0,0,0,0,0,20250221,20251213
002011,0,0,0,0,0,0,0,20250221,20251213
002012,0,0,0,0,0,0,0,20250221,20251213
002013,0,0,0,0,0,0,0,20250221,20251213
002014,0,0,0,0,0,0,0,20250221,20251213
002015,0,0,0,0,0,0,0,20250221,20251213
002016,0,0,0,0,0,0,0,20250221,20251213
002017,0,0,0,0,0,0,0,20250221,20251213
002018,0,0,0,0,0,0,0,20250221,20251213
002019,0,0,0,0,0,0,0,20250221,20251213
002020,0,0,0,0,0,0,0,20250221,20251213
002021,0,0,0,0,0,0,0,20250221,20251213
002022,0,0,0,0,0,0,0,20250221,20251213
002023,0,0,0,0,0,0,0,20250221,20251213
002024,0,0,0,0,0,0,0,20250221,20251213
002025,0,0,0,0,0,0,0,20250221,20251213
002026,0,0,0,0,0,0,0,20250221,20251213
002027,0,0,0,0,0,0,0,20250221,20251213
002028,0,0,0,0,0,0,0,20250221,20251213
002029,0,0,0,0,0,0,0,20250221,20251213
002030,0,0,0,0,0,0,0,20250221,20251213
002031,0,0,0,0,0,0,0,20250221,20251213
002032,0,0,0,0,0,0,0,20250221,20251213
002033,0,0,0,0,0,0,0,20250221,20251213
002034,0,0,0,0,0,0,0,20250221,20251213
002035,0,0,0,0,0,0,0,20250221,20251213
002036,0,0,0,0,0,0,0,20250221,20251213
002037,0,0,0,0,0,0,0,20250221,20251213
002038,0,0,0,0,0,0,0,20250221,20251213
002039,0,0,0,0,0,0,0,20250221,20251213
002040,0,0,0,0,0,0,0,20250221,20251213
002041,0,0,0,0,0,0,0,20250221,20251213
002042,0,0,0,0,0,0,0,20250221,20251213
002043,0,0,0,0,0,0,0,20250221,20251213
002044,0,0,0,0,0,0,0,20250221,20251213
002045,0,0,0,0,0,0,0,20250221,20251213
002046,0,0,0,0,0,0,0,20250221,20251213
002047,0,0,0,0,0,0,0,20250221,20251213
002048,0,0,0,0,0,0,0,20250221,20251213
002049,0,0,0,0,0,0,0,20250221,20251213
002050,0,0,0,0,0,0,0,20250221,20251213
002051,0,0,0,0,0,0,0,20250221,20251213
002052,0,0,0,0,0,0,0,20250221,20251213
002053,0,0,0,0,0,0,0,20250221,20251213
002054,0,0,0,0,0,0,0,20250221,20251213
002055,0,0,0,0,0,0,0,20250221,20251213
002056,0,0,0,0,0,0,0,20250221,20251213
002057,0,0,0,0,0,0,0,20250221,20251213
002058,0,0,0,0,0,0,0,20250221,20251213
002059,0,0,0,0,0,0,0,20250221,20251213
002060,0,0,0,0,0,0,0,20250221,20251213
002061,0,0,0,0,0,0,0,20250221,20251213
002062,0,0,0,0,0,0,0,20250221,20251213
002063,0,0,0,0,0,0,0,20250221,20251213
002064,0,0,0,0,0,0,0,20250221,20251213
002065,0,0,0,0,0,0,0,20250221,20251213
002066,0,0,0,0,0,0,0,20250221,20251213
002067,0,0,0,0,0,0,0,20250221,20251213
002068,0,0,0,0,0,0,0,20250221,20251213
002069,0,0,0,0,0,0,0,20250221,20251213
002070,0,0,0,0,0,0,0,20250221,20251213
002071,0,0,0,0,0,0,0,20250221,20251213
002072,0,0,0,0,0,0,0,20250221,20251213
002073,0,0,0,0,0,0,0,20250221,20251213
002074,0,0,0,0,0,0,0,20250221,20251213
002075,0,0,0,0,0,0,0,20250221,20251213
002076,0,0,0,0,0,0,0,20250221,20251213
002077,0,0,0,0,0,0,0,20250221,20251213
002078,0,0,0,0,0,0,0,20250221,20251213
002079,0,0,0,0,0,0,0,20250221,20251213
002080,0,0,0,0,0,0,0,20250221,20251213
002081,0,0,0,0,0,0,0,20250221,20251213
002082,0,0,0,0,0,0,0,20250221,20251213
002083,0,0,0,0,0,0,0,20250221,20251213
002084,0,0,0,0,0,0,0,20250221,20251213
002085,0,0,0,0,0,0,0,20250221,20251213
002086,0,0,0,0,0,0,0,20250221,20251213
002087,0,0,0,0,0,0,0,20250221,20251213
002088,0,0,0,0,0,0,0,20250221,20251213
002089,0,0,0,0,0,0,0,20250221,20251213
002090,0,0,0,0,0,0,0,20250221,20251213
002091,0,0,0,0,0,0,0,20250221,20251213
002092,0,0,0,0,0,0,0,20250221,20251213
002093,0,0,0,0,0,0,0,20250221,20251213
002094,0,0,0,0,0,0,0,20250221,20251213
002095,0,0,0,0,0,0,0,20250221,20251213
002096,0,0,0,0,0,0,0,20250221,20251213
002097,0,0,0,0,0,0,0,20250221,20251213
002098,0,0,0,0,0,0,0,20250221,20251213
002099,0,0,0,0,0,0,0,20250221,20251213
002100,0,0,0,0,0,0,0,20250221,20251213
002101,0,0,0,0,0,0,0,20250221,20251213
002102,0,0,0,0,0,0,0,20250221,20251213
002103,0,0,0,0,0,0,0,20250221,20251213
002104,0,0,0,0,0,0,0,20250221,20251213
002105,0,0,0,0,0,0,0,20250221,20251213
002106,0,0,0,0,0,0,0,20250221,20251213
002107,0,0,0,0,0,0,0,20250221,20251213
002108,0,0,0,0,0,0,0,20250221,20251213
002109,0,0,0,0,0,0,0,20250221,20251213
002110,0,0,0,0,0,0,0,20250221,20251213
002111,0,0,0,0,0,0,0,20250221,20251213
002112,0,0,0,0,0,0,0,20250221,20251213
002113,0,0,0,0,0,0,0,20250221,20251213
002114,0,0,0,0,0,0,0,20250221,20251213
002115,0,0,0,0,0,0,0,20250221,20251213
002116,0,0,0,0,0,0,0,20250221,20251213
002117,0,0,0,0,0,0,0,20250221,20251213
002118,0,0,0,0,0,0,0,20250221,20251213
002119,0,0,0,0,0,0,0,20250221,20251213
002120,0,0,0,0,0,0,0,20250221,20251213
002121,0,0,0,0,0,0,0,20250221,20251213
002122,0,0,0,0,0,0,0,20250221,20251213
002123,0,0,0,0,0,0,0,20250221,20251213
002124,0,0,0,0,0,0,0,20250221,20251213
002125,0,0,0,0,0,0,0,20250221,20251213
002126,0,0,0,0,0,0,0,20250221,20251213
002127,0,0,0,0,0,0,0,20250221,20251213
002128,0,0,0,0,0,0,0,20250221,20251213
002129,0,0,0,0,0,0,0,20250221,20251213
002130,0,0,0,0,0,0,0,20250221,20251213
002131,0,0,0,0,0,0,0,20250221,20251213
002132,0,0,0,0,0,0,0,20250221,20251213
002133,0,0,0,0,0,0,0,20250221,20251213
002134,0,0,0,0,0,0,0,20250221,20251213
002135,0,0,0,0,0,0,0,20250221,20251213
002136,0,0,0,0,0,0,0,20250221,20251213
002137,0,0,0,0,0,0,0,20250221,20251213
002138,0,0,0,0,0,0,0,20250221,20251213
002139,0,0,0,0,0,0,0,20250221,20251213
002140,0,0,0,0,0,0,0,20250221,20251213
002141,0,0,0,0,0,0,0,20250221,20251213
002142,0,0,0,0,0,0,0,20250221,20251213
002143,0,0,0,0,0,0,0,20250221,20251213
002144,0,0,0,0,0,0,0,20250221,20251213
002145,0,0,0,0,0,0,0,20250221,20251213
002146,0,0,0,0,0,0,0,20250221,20251213
002147,0,0,0,0,0,0,0,20250221,20251213
002148,0,0,0,0,0,0,0,20250221,20251213
002149,0,0,0,0,0,0,0,20250221,20251213
002150,0,0,0,0,0,0,0,20250221,20251213
002151,0,0,0,0,0,0,0,20250221,20251213
002152,0,0,0,0,0,0,0,20250221,20251213
002153,0,0,0,0,0,0,0,20250221,20251213
002154,0,0,0,0,0,0,0,20250221,20251213
002155,0,0,0,0,0,0,0,20250221,20251213
002156,0,0,0,0,0,0,0,20250221,20251213
002157,0,0,0,0,0,0,0,20250221,20251213
002158,0,0,0,0,0,0,0,20250221,20251213
002159,0,0,0,0,0,0,0,20250221,20251213
002160,0,0,0,0,0,0,0,20250221,20251213
002161,0,0,0,0,0,0,0,20250221,20251213
002162,0,0,0,0,0,0,0,20250221,20251213
002163,0,0,0,0,0,0,0,20250221,20251213
002164,0,0,0,0,0,0,0,20250221,20251213
002165,0,0,0,0,0,0,0,20250221,20251213
002166,0,0,0,0,0,0,0,20250221,20251213
002167,0,0,0,0,0,0,0,20250221,20251213
002168,0,0,0,0,0,0,0,20250221,20251213
002169,0,0,0,0,0,0,0,20250221,20251213
002170,0,0,0,0,0,0,0,20250221,20251213
002171,0,0,0,0,0,0,0,20250221,20251213
002172,0,0,0,0,0,0,0,20250221,20251213
002173,0,0,0,0,0,0,0,20250221,20251213
002174,0,0,0,0,0,0,0,20250221,20251213
002175,0,0,0,0,0,0,0,20250221,20251213
002176,0,0,0,0,0,0,0,20250221,20251213
002177,0,0,0,0,0,0,0,20250221,20251213
002178,0,0,0,0,0,0,0,20250221,20251213
002179,0,0,0,0,0,0,0,20250221,20251213
002180,0,0,0,0,0,0,0,20250221,20251213
002181,0,0,0,0,0,0,0,20250221,20251213
002182,0,0,0,0,0,0,0,20250221,20251213
002183,0,0,0,0,0,0,0,20250221,20251213
002184,0,0,0,0,0,0,0,20250221,20251213
002185,0,0,0,0,0,0,0,20250221,20251213
002186,0,0,0,0,0,0,0,20250221,20251213
002187,0,0,0,0,0,0,0,20250221,20251213
002188,0,0,0,0,0,0,0,20250221,20251213
002189,0,0,0,0,0,0,0,20250221,20251213
002190,0,0,0,0,0,0,0,20250221,20251213
002191,0,0,0,0,0,0,0,20250221,20251213
002192,0,0,0,0,0,0,0,20250221,20251213
002193,0,0,0,0,0,0,0,20250221,20251213
002194,0,0,0,0,0,0,0,20250221,20251213
